window_tag,train_start,train_end,test_start,test_end,val_start,val_end,test_final_capital,test_cumulative_return_pct,test_annualized_return_pct,test_max_drawdown_pct,test_sharpe,test_win_rate_pct,test_profit_factor,test_total_trades,test_trade_days,val_final_capital,val_cumulative_return_pct,val_annualized_return_pct,val_max_drawdown_pct,val_sharpe,val_win_rate_pct,val_profit_factor,val_total_trades,val_trade_days
win013_tr20160701-20210630_te20210701-20210930_va20211001-20211231,2016-07-01,2021-06-30,2021-07-01,2021-09-30,2021-10-01,2021-12-31,1114245.4548395444,11.424545483954438,55.118656880941266,37.228577328239524,0.44758922241952137,46.03174603174603,1.0606111404030787,126,63,689184.8892344664,-31.081511076553365,-80.18248550848483,52.4157938555382,-0.970339649511753,44.26229508196721,0.7470515415583996,122,61
win020_tr20200101-20241231_te20250101-20250331_va20250401-20250630,2020-01-01,2024-12-31,2025-01-01,2025-03-31,2025-04-01,2025-06-30,623928.6425523697,-37.60713574476303,-85.8845889225781,38.97113940592043,-0.978866221827102,47.368421052631575,0.6787152864374114,114,57,1517585.9722439235,51.75859722439235,453.91221833925084,17.431104598906952,4.622208284667933,49.152542372881356,1.4345531852053055,118,59
win003_tr20110701-20160630_te20160701-20160930_va20161001-20161231,2011-07-01,2016-06-30,2016-07-01,2016-09-30,2016-10-01,2016-12-31,1248288.2430980687,24.828824309806873,151.05072335308796,26.105072657510682,2.048741450488932,52.38095238095239,1.25748908831125,126,63,822551.8536583213,-17.74481463416787,-58.55718385271731,31.92876530767461,-0.6956263356825544,46.666666666666664,0.8760767672360603,120,60
win010_tr20150101-20191231_te20200101-20200331_va20200401-20200630,2015-01-01,2019-12-31,2020-01-01,2020-03-31,2020-04-01,2020-06-30,788281.8300206305,-21.17181699793695,-62.33066897723924,54.71125831098915,-0.6197857953986767,48.275862068965516,0.8783106292774844,116,58,623333.4039103113,-37.66665960896887,-85.62703510855867,55.39947052226304,-0.6727863620850837,44.827586206896555,0.8121443068392636,116,58
win017_tr20180701-20230630_te20230701-20230930_va20231001-20231231,2018-07-01,2023-06-30,2023-07-01,2023-09-30,2023-10-01,2023-12-31,770610.5769027132,-22.93894230972868,-66.5110163450301,42.05992902634232,-0.7990627184414024,43.75,0.8196600716786498,128,64,567584.5328187031,-43.24154671812969,-92.22214237089311,53.574681783065344,-1.0203956110700196,50.0,0.6538621233141771,120,60
win005_tr20120701-20170630_te20170701-20170930_va20171001-20171231,2012-07-01,2017-06-30,2017-07-01,2017-09-30,2017-10-01,2017-12-31,1234557.1931778062,23.45571931778062,139.7858404669627,25.504618545053386,1.9406105227280446,50.76923076923077,1.2679966456545635,130,65,859123.9614788457,-14.087603852115432,-49.575610412549395,31.63547508075149,-0.8333345103497894,46.666666666666664,0.84646652004932,120,60
win012_tr20160101-20201231_te20210101-20210331_va20210401-20210630,2016-01-01,2020-12-31,2021-01-01,2021-03-31,2021-04-01,2021-06-30,411532.85958070366,-58.84671404192964,-97.69675509882917,67.80013887636449,-0.8275454709204527,32.758620689655174,0.4942351132682156,116,58,1538020.8657454867,53.80208657454867,485.16774192946696,30.44967503106335,4.156320576682326,54.23728813559322,1.3151490440580234,118,59
win019_tr20190701-20240630_te20240701-20240930_va20241001-20241231,2019-07-01,2024-06-30,2024-07-01,2024-09-30,2024-10-01,2024-12-31,1771037.3384292244,77.10373384292244,917.1636227089172,48.10809836676119,6.815577683224297,52.38095238095239,1.4192914273016053,126,63,1203603.7492883985,20.360374928839853,123.85131154555542,34.54651461188665,0.9462949333121644,54.09836065573771,1.095181737155224,122,61
win000_tr20100101-20141231_te20150101-20150331_va20150401-20150630,2010-01-01,2014-12-31,2015-01-01,2015-03-31,2015-04-01,2015-06-30,1737664.2269187053,73.76642269187053,974.3540317519502,17.437568311799446,11.993900873448004,56.14035087719298,1.7871741552735023,114,57,1186087.7943279753,18.608779432797526,101.45149807327863,51.13227020637845,0.8635143379950325,36.0655737704918,1.0765712141891688,122,61
win007_tr20130701-20180630_te20180701-20180930_va20181001-20181231,2013-07-01,2018-06-30,2018-07-01,2018-09-30,2018-10-01,2018-12-31,973176.2576296809,-2.6823742370319086,-10.67191240475066,38.852597035866374,-0.2004851620240298,46.875,0.976628387645197,128,64,790664.3243832362,-20.933567561676377,-65.32470790363583,39.98885026957422,-0.6988135822828166,48.333333333333336,0.8319492160166851,120,60
win014_tr20170101-20211231_te20220101-20220331_va20220401-20220630,2017-01-01,2021-12-31,2022-01-01,2022-03-31,2022-04-01,2022-06-30,834700.0560796725,-16.529994392032744,-53.57707610057818,50.79776831265086,-0.5000802504984316,44.827586206896555,0.8923442179093907,116,58,1444371.5827918765,44.43715827918765,385.4558936894076,38.90582655741731,3.214320391522517,58.620689655172406,1.1828738471275952,116,58
win021_tr20200701-20250630_te20250701-20250930_va20251001-20251231,2020-07-01,2025-06-30,2025-07-01,2025-09-30,2025-10-01,2025-12-31,428919.8749546807,-57.108012504531935,-96.77848647172878,59.178784406508164,-1.3699887232685026,38.46153846153847,0.4732474786052538,130,65,762294.0841633484,-23.77059158366516,-75.73768133838921,30.382221231612455,-0.9930969704974834,45.09803921568628,0.7559146549690295,102,51
