window_tag,train_start,train_end,test_start,test_end,val_start,val_end,test_final_capital,test_cumulative_return_pct,test_annualized_return_pct,test_max_drawdown_pct,test_sharpe,test_win_rate_pct,test_profit_factor,test_total_trades,test_trade_days,val_final_capital,val_cumulative_return_pct,val_annualized_return_pct,val_max_drawdown_pct,val_sharpe,val_win_rate_pct,val_profit_factor,val_total_trades,val_trade_days
win013_tr20160701-20210630_te20210701-20210930_va20211001-20211231,2016-07-01,2021-06-30,2021-07-01,2021-09-30,2021-10-01,2021-12-31,362582.7165575085,-63.74172834424914,-98.37097728043088,70.37839409170466,-0.6625004631721192,41.269841269841265,0.6678772529935278,126,63,353756.1320547876,-64.62438679452124,-98.90939324205644,70.1528192981218,-0.6082532442756995,52.459016393442624,0.6725670422312647,122,61
win020_tr20200101-20241231_te20250101-20250331_va20250401-20250630,2020-01-01,2024-12-31,2025-01-01,2025-03-31,2025-04-01,2025-06-30,1005069.1280258324,0.5069128025832352,2.120838206103115,33.677671473666635,-0.011863133748581639,42.10526315789473,1.0051986422933534,114,57,482158.3540587556,-51.78416459412444,-94.99006755221937,53.95449101057241,-1.5740789545622005,35.59322033898305,0.4113138246610627,118,59
win003_tr20110701-20160630_te20160701-20160930_va20161001-20161231,2011-07-01,2016-06-30,2016-07-01,2016-09-30,2016-10-01,2016-12-31,1093309.722394487,9.33097223944869,44.81259474318904,37.00801861393019,0.55348698204372,53.96825396825397,1.0802469019267793,126,63,694252.6059102053,-30.57473940897947,-80.7087040704446,46.61027279266747,-1.0646476032369454,46.666666666666664,0.7388958784903994,120,60
win010_tr20150101-20191231_te20200101-20200331_va20200401-20200630,2015-01-01,2019-12-31,2020-01-01,2020-03-31,2020-04-01,2020-06-30,1998780.1718272595,99.87801718272594,1615.2183616254945,37.25769946125339,12.648022857874768,58.620689655172406,1.2857929099259933,116,58,455368.48502484785,-54.46315149751521,-96.03772454648966,67.2462367330473,-0.6345862638321431,44.827586206896555,0.7234941232679439,116,58
win017_tr20180701-20230630_te20230701-20230930_va20231001-20231231,2018-07-01,2023-06-30,2023-07-01,2023-09-30,2023-10-01,2023-12-31,1528759.2617170147,52.87592617170147,494.16408774382575,20.70646752564648,6.667454775889022,45.3125,1.4626247354142967,128,64,1258611.5986034106,25.861159860341065,182.12248901492885,25.73492193205933,2.0307582593850135,46.666666666666664,1.2363186735543448,120,60
win005_tr20120701-20170630_te20170701-20170930_va20171001-20171231,2012-07-01,2017-06-30,2017-07-01,2017-09-30,2017-10-01,2017-12-31,886912.1014500126,-11.308789854998736,-39.232020517156975,25.487219557573894,-0.7411390396081005,47.69230769230769,0.8534600703265645,130,65,679471.8266012729,-32.05281733987271,-82.492764450204,42.93436240182492,-1.290865094472733,46.666666666666664,0.6444746637143066,120,60
win012_tr20160101-20201231_te20210101-20210331_va20210401-20210630,2016-01-01,2020-12-31,2021-01-01,2021-03-31,2021-04-01,2021-06-30,568755.2580309241,-43.124474196907585,-90.89781871691288,50.66139561611867,-0.6641578414380278,53.44827586206896,0.756676871838756,116,58,820560.6752813094,-17.943932471869058,-55.586387130556105,36.46527362544359,-0.5716776811376032,44.06779661016949,0.8669761935398927,118,59
win019_tr20190701-20240630_te20240701-20240930_va20241001-20241231,2019-07-01,2024-06-30,2024-07-01,2024-09-30,2024-10-01,2024-12-31,2327463.372383249,132.74633723832488,2982.711769358832,44.013067919649366,17.32379393875762,58.730158730158735,1.3034170724626284,126,63,1132780.4787746922,13.278047877469215,71.9639255976531,17.28706352309652,0.6657895932656589,45.90163934426229,1.0886264712055131,122,61
win000_tr20100101-20141231_te20150101-20150331_va20150401-20150630,2010-01-01,2014-12-31,2015-01-01,2015-03-31,2015-04-01,2015-06-30,1292246.0324292304,29.224603242923042,200.92405546901136,14.8450485351654,3.504378355562845,56.14035087719298,1.3915629358330694,114,57,780094.8009418467,-21.990519905815333,-63.91056086039224,55.60538163027508,-0.6949036776601355,44.26229508196721,0.8751183587323919,122,61
win007_tr20130701-20180630_te20180701-20180930_va20181001-20181231,2013-07-01,2018-06-30,2018-07-01,2018-09-30,2018-10-01,2018-12-31,376284.6761733984,-62.37153238266016,-98.26957641425508,62.54513544877779,-1.1446228269438945,34.375,0.44576807229773435,128,64,570988.5333082046,-42.90114666917954,-92.00957664102414,51.60811256350516,-1.0294503726111066,38.333333333333336,0.6177814356432655,120,60
win014_tr20170101-20211231_te20220101-20220331_va20220401-20220630,2017-01-01,2021-12-31,2022-01-01,2022-03-31,2022-04-01,2022-06-30,757384.3793201604,-24.261562067983963,-69.27829705189961,34.815806887703914,-0.702644719056814,50.0,0.8082779498970926,116,58,474334.58231291146,-52.56654176870885,-95.94381939467632,61.04339740329029,-1.107904734379163,34.48275862068966,0.4289593382357658,116,58
win021_tr20200701-20250630_te20250701-20250930_va20251001-20251231,2020-07-01,2025-06-30,2025-07-01,2025-09-30,2025-10-01,2025-12-31,851939.2690431903,-14.806073095680972,-47.811471512213956,28.101683033319336,-0.6927124817595698,43.07692307692308,0.8636278266906701,130,65,783132.0778063189,-21.68679221936811,-72.07158646025896,32.56245522700203,-0.9616610675920779,45.09803921568628,0.7799571478999299,102,51
